257
281
353
365
346
248
365
522
574
640
644
486
387
446
552
558
572
577
377
346
389
446
439
444
371
224
182
279
217
202
282
288
195
181
119
104
107
88
108
66
58
87
55
99
55
56
29
30
32
37
45
30
30
40
22
27
37
62
63
46
33
36
51
26
45
41
45
32
22
30
36
40
57
43
62
60
42
43
68
54
65
48
40
53
89
79
99
88
111
110
132
125
194
249
268
195
174
203
203
352
418
374
390
246
326
438
619
588
654
501
405
618
792
966
766
796
834
583
971
1245
1305
1575
1537
1325
941
1240
1344
1479
1597
1521
1485
829
691
969
1175
1355
1233
1015
630
903
1078
1176
1035
985
737
491
709
893
870
869
841
598
430
624
585
654
582
598
447
285
510
507
709
637
639
438
262
530
543
478
569
592
469
306
321
216
475
567
634
478
294
527
569
619
537
562
394
269
495
502
623
594
666
431
272
491
550
703
633
611
422
313
475
611
609
742
712
486
401
646
724
803
767
866
603
480
860
606
1046
1137
1301
934
770
1276
1540
1624
1703
1721
1428
949
1685
2173
2382
2425
2570
2146
1513
1219
1925
2494
2510
2667
2046
1425
2014
2419
2505
2435
2496
2010
1502
2166
2801
2966
2795
3010
2375
1681
2400
2990
3206
2832
3040
2398
1791
2674
3270
3797
3934
3702
2942
2397
3609
3884
4500
3248
3057
3139
3330
4958
6066
7793
8045
7528
6130
4901
4630
6086
6749
6795
7028
5758
4947
5355
5643
5743
4821
4711
3988
2760
3851
3968
4122
3547
3330
2673
1782
2321
2648
2574
2371
2277
1627
1215
1568
1885
1689
1297
1355
1360
964
1305
1443
1540
1297
1228
1029
739
1078
923
1064
1057
1208
994
684
887
1240
1168
1145
1045
1061
599
1125
1309
1315
1268
1317
982
688
1130
1520
1492
1453
1517
1110
817
1485
1924
1914
2030
2073
1753
1340
2077
2832
2598
2742
2755
2459
1553
2652
3459
3455
3511
3742
2848
2100
3445
4302
4569
4518
4790
4087
2891
4327
5279
5473
5117
5601
4602
3303
4960
5790
5896
4658
5992
5880
4458
4195
4052
4351
6033
7244
6492
4926
6236
7059
6867
6268
6419
5248
3677
5228
5814
5712
5248
5032
4032
2710
3894
4527
4127
3705
3589
2874
1785
2640
3031
2826
2586
2647
2016
1278
1884
2224
2041
1934
1941
1382
929
1418
1696
1550
1619
1509
1303
864
1433
1776
1669
1706
1620
1280
989
1376
1810
1742
1773
1863
1479
1021
1657
2181
2239
2260
2453
2020
1492
2376
3171
3409
3420
3872
3093
2318
3747
4940
5390
4212
3596
5030
4679
7660
9625
10742
10814
12413
10236
8411
12149
14352
15353
15797
15825
14529
12141
10728
15994
19038
20492
20287
17887
14981
20104
24091
25335
25975
25633
22327
16926
21664
24414
25040
24305
22838
19339
13668
17713
20029
18206
16719
16003
12891
8229
10590
12384
10379
8868
8790
6486
3089
6649
6879
5490
4758
4555
3278
1915
1521
3654
3817
1665
2691
2097
967
1942
1980
1568
1369
1330
874
502
1104
1180
912
809
790
581
285
671
739
644
522
537
381
178
423
427
310
345
307
224
145
349
323
299
321
283
228
77
239
264
120
254
235
156
88
220
207
213
197
199
135
58
144
189
165
143
122
129
22
123
55
117
115
133
66
56
134
126
113
137
123
97
35
113
140
144
118
140
114
57
161
177
142
155
191
157
72
207
237
278
260
299
215
132
347
447
435
450
465
434
788
1094
2788
4485
6554
8701
8172
5735
5706
15584
20994
24004
29631
26789
17054
40251
48917
53344
55252
63754
53307
32743
82270
80564
85114
84201
96569
77808
41501
103708
97906
97573
94062
100284
74520
41388
103534
95592
92878
87218
39710
77157
37293
98910
91791
85779
72254
76364
59448
29501
82216
82934
34785
71528
74780
53416
28240
76114
70843
60109
54801
59095
45176
22115
64412
62442
53543
48191
52701
41146
21268
59577
56638
47829
40448
42164
33037
19254
15778
52687
49891
42953
45372
36996
19591
54316
53617
48568
