646.047,521.91,829.853,453.155,-295.935,-462.728,-1385.21,-561.987,7496.65
628.85,50.6785,1281.01,933.873,503.059,-347.81,-488.645,-1385.45,7427.69
619.176,940.738,-525.721,1367.6,934.682,465.178,-375.56,-491.728,7488.99
617.746,1940.77,-1371.14,-572.973,1377.4,1004.4,432.14,-390.669,7449.75
617.248,1680.5,-591.066,-1330.91,-549.123,1362.46,1040.31,454.544,7446.77
613.163,1366.69,-479.688,-556.896,-1315.98,-544.409,1372.22,1010.58,7540.37
597.802,812.733,372.418,-354.135,-516.754,-1354.47,-563.925,1396.58,7497.16
586.975,416.872,883.638,426.78,-308.904,-494.816,-1385.86,-554.567,7494.32
575.284,85.4185,1369.42,929.79,432.329,-298.206,-496.677,-1375.61,7514.62
583.521,1047.71,-513.517,1345.59,934.194,450.627,-299.195,-513.053,7517.75
578.748,1960.04,-1368.51,-557.871,1338.79,963.588,481.333,-296.395,7552.35
570.359,1824.52,-628.209,-1295.92,-525.919,1289.89,998.984,494.83,7477.19
561.239,1532.46,-475.7,-579.51,-1312.06,-493.961,1307.52,1016.53,7468.99
553.06,994.601,449.696,-421.492,-582.157,-1310.95,-473.882,1316.53,7504.49
545.39,728.89,938.229,518.375,-383.387,-618.705,-1321.08,-484.719,7479.56
536.705,474.801,1264.1,970.664,538.936,-393.74,-598.476,-1301.86,7507.28
540.695,1512.44,-362.209,1226.28,976.193,506.159,-409.264,-614.401,7465.34
533.388,2567.89,-1259.84,-414.884,1254.14,1024.95,536.022,-448.301,7499.05
529.232,2447.49,-733.778,-1280.67,-379.382,1258.7,1018.42,544.795,7521.6
523.579,1919.5,-501.008,-687.621,-1274.23,-380.485,1241.58,1017.31,7420.77
508.236,1338.14,491.247,-434.454,-729.273,-1249.58,-368.784,1242.68,7527.86
497.826,1127.05,910.545,590.831,-427.314,-681.096,-1246.46,-424.193,7508.79
476.036,917.515,1229.62,963.732,580.052,-409.797,-671.563,-1251.35,7483.07
481.262,1801.2,-376.57,1171.48,966.166,573.081,-383.441,-676.847,7467.55
485.245,2538.49,-1235.23,-374.683,1147.42,971.363,569.05,-385.29,7491.51
473.858,2555.6,-706.881,-1184.18,-421.156,1144.76,990.281,543.596,7514.36
466.082,1840.21,-491.315,-604.576,-1138.74,-440.397,1186.58,965.007,7492.14
449.293,1051.39,355.474,-427.145,-583.925,-1096.73,-459.16,1207.97,7509.8
447.138,585.221,863.04,404.517,-398.984,-598.441,-1084.06,-457.323,7449.36
447.278,289.894,1220.16,926.678,340.006,-360.446,-587.417,-1103.18,7472.86
448.233,1321.14,-338.874,1177.95,923.144,281.329,-343.49,-612.362,7473.97
447.617,2141.88,-1011.4,-413.355,1190.66,963.355,259.943,-378.373,7523.95
451.637,2051.8,-632.053,-955.078,-456.756,1207.21,939.211,264.456,7564.7
439.081,1643.78,-426.598,-565.919,-896.428,-511.352,1205.14,940.818,7497.21
428.346,1303.68,130.943,-351.882,-542.099,-889.487,-504.838,1171.3,7452.51
418.915,820.066,863.856,212.048,-337.488,-566.491,-846.552,-501.956,7509.19
403.363,603.216,1096.36,938.397,190.366,-358.356,-569.29,-818.409,7531.75
402.13,1286.11,-366.919,1046.55,964.255,165.392,-348.41,-595.797,7480.43
407.285,1838.28,-854.806,-394.843,1085.71,949.243,131.885,-347.076,7496.88
422.874,1767.93,-630.999,-819.878,-306.462,1050.01,902.939,163.843,7471.05
420.383,1423.84,-481.725,-543.244,-818.86,-300.695,1062.41,868.128,7597.06
415.031,978.133,119.148,-429.464,-494.545,-805.807,-307.107,1042.46,7501.73
401.511,612.671,743.969,192.374,-404.524,-437.693,-847.103,-308.448,7465.87
396.472,327.507,958.705,786.007,186.903,-411.342,-363.037,-838.031,7502.17
410.791,1055.61,-262.861,954.792,779.629,160.507,-420.129,-308.865,7479.68
414.476,1515.09,-905.153,-292.109,991.058,798.61,149.842,-454.58,7505.8
410.235,1232.45,-309.487,-890.258,-245.173,950.2,805.337,127.592,7499.61
409.482,1127.54,-462.25,-241.21,-905.827,-265.42,963.241,803.953,7550.16
396.457,953.29,20.9454,-431.544,-243.532,-878.372,-267.782,973.388,7576.6
385.695,434.888,743.727,108.445,-389.284,-254.55,-907.889,-284.609,7502.14
374.631,127.838,916.446,844.716,125.195,-383.319,-290.893,-909.204,7513.74
378.936,691.571,-218.643,899.764,778.186,116.938,-378.759,-270.71,7522.01
365.74,1356.9,-882.858,-255.285,926.695,805.71,117.715,-414.132,7517.46
366.584,1211.3,-339.802,-818.908,-256.576,908.651,803.331,114.623,7525.42
366.96,1070.72,-471.553,-286.069,-818.322,-249.311,892.122,786.521,7545.66
362.549,898.953,85.6261,-433.949,-292.336,-835.727,-277.232,913.59,7564.3
