591.092,664.78,2442.1,-6389.82,1115.28,397.416,-447.195,-3649.34,
591.092,664.78,2442.1,-6389.82,1115.28,397.416,-447.195,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
691.538,5517.25,1039.19,-4227.59,-755.879,1514.14,-457.328,-3649.34,
-243.797,-3590.01,87.1131,-5927.21,5556.13,-2261.4,1961.25,-3280.26,
-243.797,-3590.01,87.1131,-5927.21,5556.13,-2261.4,1961.25,-3280.26,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
986.756,3239.72,528.709,-5991.1,-1687.87,-2900.02,4536.61,683.753,
968.338,-9499.1,3839.41,-4508.73,-6250.23,5996.93,-916.794,4257.98,
968.338,-9499.1,3839.41,-4508.73,-6250.23,5996.93,-916.794,4257.98,
968.338,-9499.1,3839.41,-4508.73,-6250.23,5996.93,-916.794,4257.98,
968.338,-9499.1,3839.41,-4508.73,-6250.23,5996.93,-916.794,4257.98,
968.338,-9499.1,3839.41,-4508.73,-6250.23,5996.93,-916.794,4257.98,
1495.54,-9063.82,4858.24,-5452.63,-4810.33,-5174,-869.092,4566.94,
1507.14,2443.67,1707.14,-5452.63,-4810.33,-5174,-869.092,4566.94,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
566.374,-6829.36,1171.48,538.595,1700.4,-1588.01,-1972.46,200.705,
1114.82,-1461.76,2766.83,-2053.72,-155.87,-1784.47,-1121.01,-2666.04,
1114.82,-1461.76,2766.83,-2053.72,-155.87,-1784.47,-1121.01,-2666.04,
1114.82,-1461.76,2766.83,-2053.72,-155.87,-1784.47,-1121.01,-2666.04,
1114.82,-1461.76,2766.83,-2053.72,-155.87,-1784.47,-1121.01,-2666.04,
1114.82,-1461.76,2766.83,-2053.72,-155.87,-1784.47,-1121.01,-2666.04,
1114.82,-1461.76,2766.83,-2053.72,-155.87,-1784.47,-1121.01,-2666.04,
-327.694,4033.78,-998.115,6519.83,-2073.57,-1100.43,728.433,-4093.86,
-327.694,4033.78,-998.115,6519.83,-2073.57,-1100.43,728.433,-4093.86,
-327.694,4033.78,-998.115,6519.83,-2073.57,-1100.43,728.433,-4093.86,
-327.694,4033.78,-998.115,6519.83,-2073.57,-1100.43,728.433,-4093.86,
-327.694,4033.78,-998.115,6519.83,-2073.57,-1100.43,728.433,-4093.86,
-327.694,4033.78,-998.115,6519.83,-2073.57,-1100.43,728.433,-4093.86,
-327.694,4033.78,-998.115,6519.83,-2073.57,-1100.43,728.433,-4093.86,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
608.046,233.511,587.623,1616.69,74.9464,-2726.8,-3090.52,-1026.85,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-860.113,-7998.15,-293.668,881.914,3648.7,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-916.871,5039.84,-1603.42,2483.96,2219.74,-1456.5,-6493.26,-1051.79,
-919.863,-350.416,3436.48,3400.58,-1367.84,-5935.34,-3079.98,-252.958,
-919.863,-350.416,3436.48,3400.58,-1367.84,-5935.34,-3079.98,-252.958,
-919.863,-350.416,3436.48,3400.58,-1367.84,-5935.34,-3079.98,-252.958,
-919.863,-350.416,3436.48,3400.58,-1367.84,-5935.34,-3079.98,-252.958,
-919.863,-350.416,3436.48,3400.58,-1367.84,-5935.34,-3079.98,-252.958,
504.559,9447.04,2839.29,4271.85,-5758.6,-6143.61,-672.563,4171.58,
504.559,9447.04,2839.29,4271.85,-5758.6,-6143.61,-672.563,4171.58,
504.559,9447.04,2839.29,4271.85,-5758.6,-6143.61,-672.563,4171.58,
504.559,9447.04,2839.29,4271.85,-5758.6,-6143.61,-672.563,4171.58,
504.559,9447.04,2839.29,4271.85,-5758.6,-6143.61,-672.563,4171.58,
504.559,9447.04,2839.29,4271.85,-5758.6,-6143.61,-672.563,4171.58,
348.089,1581.12,1346.51,-8599.82,-82.672,5536.85,535.46,2788.54,
348.089,1581.12,1346.51,-8599.82,-82.672,5536.85,535.46,2788.54,
-246.492,9620.38,5793.83,-6164.89,-2872.95,3991.15,-6809.06,10293.4,
-246.492,9620.38,5793.83,-6164.89,-2872.95,3991.15,-6809.06,10293.4,
-246.492,9620.38,5793.83,-6164.89,-2872.95,3991.15,-6809.06,10293.4,
-246.492,9620.38,5793.83,-6164.89,-2872.95,3991.15,-6809.06,10293.4,
-246.492,9620.38,5793.83,-6164.89,-2872.95,3991.15,-6809.06,10293.4,
-246.492,9620.38,5793.83,-6164.89,-2872.95,3991.15,-6809.06,10293.4,
-477.693,11538.4,535.882,-1388.84,-6243.35,2565.96,-5230.19,1034.7,
-477.693,11538.4,535.882,-1388.84,-6243.35,2565.96,-5230.19,1034.7,
-477.693,11538.4,535.882,-1388.84,-6243.35,2565.96,-5230.19,1034.7,
-477.693,11538.4,535.882,-1388.84,-6243.35,2565.96,-5230.19,1034.7,
-477.693,11538.4,535.882,-1388.84,-6243.35,2565.96,-5230.19,1034.7,
-477.693,11538.4,535.882,-1388.84,-6243.35,2565.96,-5230.19,1034.7,
-477.693,11538.4,535.882,-1388.84,-6243.35,2565.96,-5230.19,1034.7,
-477.693,11538.4,535.882,-1388.84,-6243.35,2565.96,-5230.19,1034.7,
-477.693,11538.4,535.882,-1388.84,-6243.35,2565.96,-5230.19,1034.7,
-477.693,11538.4,535.882,-1388.84,-6243.35,2565.96,-5230.19,1034.7,
-477.693,11538.4,535.882,-1388.84,-6243.35,2565.96,-5230.19,1034.7,
-693.449,3303.74,-4068.54,-3567.32,-866.474,1247.19,-4090.69,7895.51,
-693.449,3303.74,-4068.54,-3567.32,-866.474,1247.19,-4090.69,7895.51,
-693.449,3303.74,-4068.54,-3567.32,-866.474,1247.19,-4090.69,7895.51,
-693.449,3303.74,-4068.54,-3567.32,-866.474,1247.19,-4090.69,7895.51,
-693.449,3303.74,-4068.54,-3567.32,-866.474,1247.19,-4090.69,7895.51,
-693.449,3303.74,-4068.54,-3567.32,-866.474,1247.19,-4090.69,7895.51,
-693.449,3303.74,-4068.54,-3567.32,-866.474,1247.19,-4090.69,7895.51,
-693.449,3303.74,-4068.54,-3567.32,-866.474,1247.19,-4090.69,7895.51,
-693.449,3303.74,-4068.54,-3567.32,-866.474,1247.19,-4090.69,7895.51,
-1045.74,372.289,-1799.34,-4243.62,-3075.91,4749.24,-7654.34,7132.12,
-1045.74,372.289,-1799.34,-4243.62,-3075.91,4749.24,-7654.34,7132.12,
-1045.74,372.289,-1799.34,-4243.62,-3075.91,4749.24,-7654.34,7132.12,
-1045.74,372.289,-1799.34,-4243.62,-3075.91,4749.24,-7654.34,7132.12,
-1045.74,372.289,-1799.34,-4243.62,-3075.91,4749.24,-7654.34,7132.12,
-1045.74,372.289,-1799.34,-4243.62,-3075.91,4749.24,-7654.34,7132.12,
-866.935,85.8987,458.653,-5210.9,-338.906,779.714,-5985.29,8240.35,
-866.935,85.8987,458.653,-5210.9,-338.906,779.714,-5985.29,8240.35,
-866.935,85.8987,458.653,-5210.9,-338.906,779.714,-5985.29,8240.35,
695.591,9494.15,4821.48,2132.53,-4623.47,-5610.63,2819.52,-4043.84,
695.591,9494.15,4821.48,2132.53,-4623.47,-5610.63,2819.52,-4043.84,
695.591,9494.15,4821.48,2132.53,-4623.47,-5610.63,2819.52,-4043.84,
695.591,9494.15,4821.48,2132.53,-4623.47,-5610.63,2819.52,-4043.84,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
1097.31,6847.66,449.02,1279.17,1672.78,-5977.99,-579.437,-1008.56,
-332.324,6955.7,6613.4,1986.19,-782.811,-3530.17,-4935.05,627.078,
-332.324,6955.7,6613.4,1986.19,-782.811,-3530.17,-4935.05,627.078,
-332.324,6955.7,6613.4,1986.19,-782.811,-3530.17,-4935.05,627.078,
-332.324,6955.7,6613.4,1986.19,-782.811,-3530.17,-4935.05,627.078,
-332.324,6955.7,6613.4,1986.19,-782.811,-3530.17,-4935.05,627.078,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-1404.67,10620.4,3560.82,5441.64,824.378,-6081.94,-2326,-2687.08,
-59.8022,7325.59,999.71,9830.28,-4245.89,-1335.42,151.817,-6365.42,
-59.8022,7325.59,999.71,9830.28,-4245.89,-1335.42,151.817,-6365.42,
-59.8022,7325.59,999.71,9830.28,-4245.89,-1335.42,151.817,-6365.42,
-252.843,-2727.4,3190.26,4025.66,-4631.82,808.241,289.647,-6986.65,
-252.843,-2727.4,3190.26,4025.66,-4631.82,808.241,289.647,-6986.65,
-252.843,-2727.4,3190.26,4025.66,-4631.82,808.241,289.647,-6986.65,
-252.843,-2727.4,3190.26,4025.66,-4631.82,808.241,289.647,-6986.65,
-252.843,-2727.4,3190.26,4025.66,-4631.82,808.241,289.647,-6986.65,
-252.843,-2727.4,3190.26,4025.66,-4631.82,808.241,289.647,-6986.65,
-252.843,-2727.4,3190.26,4025.66,-4631.82,808.241,289.647,-6986.65,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-996.448,11406,-1339.34,678.413,2967.36,1844.27,-6834.92,3757.33,
-1318.71,6559.11,-3711.61,3631.18,3894.35,597.64,-5539.9,3436.91,
-1318.71,6559.11,-3711.61,3631.18,3894.35,597.64,-5539.9,3436.91,
-1318.71,6559.11,-3711.61,3631.18,3894.35,597.64,-5539.9,3436.91,
-1318.71,6559.11,-3711.61,3631.18,3894.35,597.64,-5539.9,3436.91,
-1318.71,6559.11,-3711.61,3631.18,3894.35,597.64,-5539.9,3436.91,
-1318.71,6559.11,-3711.61,3631.18,3894.35,597.64,-5539.9,3436.91,
-1318.71,6559.11,-3711.61,3631.18,3894.35,597.64,-5539.9,3436.91,
-1352.36,949.269,-6895.84,2912.51,2155.08,614.138,-1420.86,4379.3,
-1352.36,949.269,-6895.84,2912.51,2155.08,614.138,-1420.86,4379.3,
-1352.36,949.269,-6895.84,2912.51,2155.08,614.138,-1420.86,4379.3,
-1352.36,949.269,-6895.84,2912.51,2155.08,614.138,-1420.86,4379.3,
-1352.36,949.269,-6895.84,2912.51,2155.08,614.138,-1420.86,4379.3,
-1352.36,949.269,-6895.84,2912.51,2155.08,614.138,-1420.86,4379.3,
-1352.36,949.269,-6895.84,2912.51,2155.08,614.138,-1420.86,4379.3,
-1352.36,949.269,-6895.84,2912.51,2155.08,614.138,-1420.86,4379.3,
-1352.36,949.269,-6895.84,2912.51,2155.08,614.138,-1420.86,4379.3,
-700.357,-9351.73,4071.76,5150.31,3362.63,-3277.93,-9040.94,2320.51,
-700.357,-9351.73,4071.76,5150.31,3362.63,-3277.93,-9040.94,2320.51,
-700.357,-9351.73,4071.76,5150.31,3362.63,-3277.93,-9040.94,2320.51,
-700.357,-9351.73,4071.76,5150.31,3362.63,-3277.93,-9040.94,2320.51,
-580.328,9200.45,31.4972,4834.3,5774.99,-7285.86,-5228.18,-4614.09,
-580.328,9200.45,31.4972,4834.3,5774.99,-7285.86,-5228.18,-4614.09,
-580.328,9200.45,31.4972,4834.3,5774.99,-7285.86,-5228.18,-4614.09,
-580.328,9200.45,31.4972,4834.3,5774.99,-7285.86,-5228.18,-4614.09,
-580.328,9200.45,31.4972,4834.3,5774.99,-7285.86,-5228.18,-4614.09,
381.676,-433.647,3405.44,-1551.87,5366.76,-2261.15,-4144.09,-1006.42,
381.676,-433.647,3405.44,-1551.87,5366.76,-2261.15,-4144.09,-1006.42,
381.676,-433.647,3405.44,-1551.87,5366.76,-2261.15,-4144.09,-1006.42,
381.676,-433.647,3405.44,-1551.87,5366.76,-2261.15,-4144.09,-1006.42,
381.676,-433.647,3405.44,-1551.87,5366.76,-2261.15,-4144.09,-1006.42,
381.676,-433.647,3405.44,-1551.87,5366.76,-2261.15,-4144.09,-1006.42,
381.676,-433.647,3405.44,-1551.87,5366.76,-2261.15,-4144.09,-1006.42,
381.676,-433.647,3405.44,-1551.87,5366.76,-2261.15,-4144.09,-1006.42,
